Unnamed: 0,MSSubClass,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,BldgType,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1248,75,60.0,9600,1,1,8,1,6,5,1917,1950,1,1,9,10,2,0.0,3,1,1,1,319,416,735,1134,924,2058,1,1,3,1,2,8,1,1,2,1950.0,2,2,396,2,2,3,0,0,259,0,0,0,0,4,2008,1,1,129500
1249,20,60.0,7200,1,1,12,1,5,7,1950,1950,1,1,2,2,2,0.0,2,2,1,1,534,246,876,988,0,988,1,0,3,1,2,6,1,0,1,1950.0,2,1,276,1,1,1,0,80,0,0,0,0,0,5,2007,1,1,119000
1250,20,93.0,11160,1,3,12,1,7,5,1968,1968,2,1,5,8,2,0.0,2,2,1,1,1065,1045,2110,2110,0,2110,2,1,3,1,3,8,1,2,1,1968.0,3,2,522,1,1,1,0,0,0,0,0,0,0,4,2010,1,1,244000
1251,120,1978.5061638868744,3136,2,3,11,4,7,5,2003,2003,1,1,1,3,3,163.0,1,1,1,1,0,1405,1405,1405,0,1405,2,0,2,1,1,6,1,1,1,2003.0,1,2,478,1,1,1,148,36,0,0,0,0,0,3,2006,1,1,171750
1252,20,62.0,9858,1,1,5,1,5,6,1968,1968,1,1,4,4,2,0.0,2,2,1,1,510,354,864,874,0,874,1,0,3,1,2,5,1,0,1,1968.0,1,1,288,1,1,1,33,0,0,0,0,0,600,11,2009,1,1,130000
1253,60,1978.5061638868744,17542,2,1,2,1,7,7,1974,2003,1,1,3,6,2,0.0,2,2,1,2,125,36,1192,1516,651,2167,2,1,3,1,1,9,1,2,1,1974.0,1,2,518,1,1,1,220,47,0,0,0,0,0,7,2007,1,1,294000
1254,60,60.0,6931,1,1,16,1,7,5,2003,2004,1,1,1,1,3,92.0,1,1,1,1,0,746,746,760,896,1656,2,1,3,1,1,7,1,1,3,2003.0,3,2,397,1,1,1,178,128,0,0,0,0,0,7,2008,1,1,165400
1255,50,52.0,6240,1,1,9,1,6,6,1931,1950,1,1,3,6,2,0.0,3,2,4,1,425,459,884,959,408,1367,1,0,3,1,2,6,1,1,2,1978.0,2,1,560,1,1,1,0,0,0,0,120,0,0,11,2007,1,1,127500
1256,20,91.0,14303,2,3,4,1,8,5,1994,1994,2,1,4,4,1,554.0,1,1,1,2,1314,672,1986,1987,0,1987,2,0,2,1,1,7,1,1,1,1994.0,3,2,691,1,1,1,262,36,0,0,0,0,0,8,2008,1,1,301500
1257,30,56.0,4060,1,3,16,1,5,8,1922,1950,1,1,3,6,2,0.0,1,5,1,1,0,864,864,864,0,864,1,0,2,1,2,4,1,0,5,1978.5061638868744,4,0,0,4,3,1,0,96,0,0,0,0,0,7,2009,1,1,99900
1258,80,59.0,9587,2,1,18,1,7,5,2005,2005,1,1,1,1,3,182.0,1,1,1,2,655,201,856,1166,0,1166,2,0,2,1,1,5,1,0,1,2005.0,3,2,400,1,1,1,212,0,0,0,0,0,0,7,2008,1,1,190000
1259,20,65.0,9750,1,2,12,1,6,8,1969,1969,1,1,4,4,2,0.0,2,1,1,1,602,14,1054,1054,0,1054,1,1,3,1,2,6,1,0,1,1969.0,2,2,460,1,1,1,180,0,0,0,80,0,0,7,2008,1,1,151000
1260,60,1978.5061638868744,24682,4,4,18,1,6,5,1999,1999,1,1,1,1,2,0.0,1,1,1,1,0,841,841,892,783,1675,2,1,3,1,2,7,1,1,3,1999.0,3,2,502,1,1,1,0,103,0,0,0,0,0,6,2009,1,1,181000
1261,20,80.0,9600,1,1,12,1,5,6,1956,1956,2,1,2,2,2,0.0,2,2,1,1,504,546,1050,1050,0,1050,1,0,2,1,2,5,1,0,1,1956.0,2,1,338,1,1,1,0,0,0,0,0,0,0,6,2009,1,1,128900
1262,50,1978.5061638868744,11250,1,1,20,1,4,5,1957,1989,1,1,3,6,2,0.0,2,2,1,4,0,1104,1104,1104,684,1788,1,0,5,1,2,8,4,2,1,1957.0,2,1,304,1,1,1,120,0,0,0,0,0,0,11,2009,1,1,161500
1263,70,60.0,13515,1,1,9,1,6,6,1919,1950,3,1,3,6,2,0.0,1,2,1,1,0,764,764,1060,764,1824,1,0,3,1,2,8,1,1,2,1940.0,2,2,520,1,1,2,0,0,126,0,0,0,0,7,2007,1,1,180500
1264,120,34.0,4060,1,1,12,4,6,5,1998,1999,1,1,2,2,2,0.0,1,1,1,1,266,1139,1405,1337,0,1337,2,0,2,1,1,5,1,0,1,1998.0,3,2,511,1,1,1,144,68,0,0,0,0,0,8,2008,3,2,181000
1265,160,35.0,3735,1,5,6,4,7,5,1999,1999,2,1,2,2,1,218.0,1,1,1,1,450,241,691,713,739,1452,2,1,3,1,1,6,1,0,2,1999.0,2,2,506,1,1,1,0,34,0,0,0,0,0,3,2006,1,1,183900
1266,190,60.0,10120,2,1,8,2,7,4,1910,1950,2,1,3,6,2,0.0,2,2,1,1,0,925,925,964,925,1889,1,1,4,2,2,9,1,1,2,1960.0,2,1,308,1,1,2,0,0,264,0,0,0,0,1,2007,1,1,122000
1267,20,89.0,13214,2,1,17,1,9,5,2008,2009,2,1,10,7,2,0.0,1,3,1,2,0,2002,2002,2018,0,2018,2,0,3,1,3,10,1,1,1,2009.0,3,3,746,1,1,1,144,76,0,0,0,0,0,5,2010,1,1,378500
1268,50,1978.5061638868744,14100,2,1,3,1,8,9,1935,1997,1,1,10,9,1,632.0,2,2,1,3,192,536,728,1968,1479,3447,3,1,4,1,1,11,1,2,3,1982.0,2,3,1014,1,1,1,314,12,0,0,0,0,0,5,2008,1,1,381000
1269,50,78.0,11344,1,1,12,1,5,5,1958,1958,1,1,2,2,1,180.0,2,2,1,1,460,414,874,874,650,1524,1,1,3,1,2,7,1,0,1,1958.0,2,1,315,1,1,1,0,0,0,0,0,0,0,7,2007,1,1,144000
1270,40,1978.5061638868744,23595,1,1,20,1,7,6,1979,1979,6,4,8,5,2,0.0,1,1,1,2,1258,74,1332,1332,192,1524,0,1,0,1,1,4,1,1,1,1979.0,3,2,586,1,1,1,268,0,0,0,0,0,0,4,2010,1,1,260000
1271,20,1978.5061638868744,9156,2,1,7,1,6,7,1968,1968,2,1,5,8,2,0.0,2,2,1,1,0,1489,1489,1489,0,1489,2,0,3,1,1,7,1,1,1,1968.0,1,2,462,1,1,1,0,0,0,0,0,0,0,8,2009,1,1,185750
1272,20,1978.5061638868744,13526,2,4,10,1,5,6,1965,1965,2,1,4,5,1,114.0,2,2,1,1,560,0,935,935,0,935,1,0,3,1,2,5,1,0,1,1965.0,2,1,288,1,1,1,180,0,0,0,0,0,0,11,2006,1,1,137000
1273,80,124.0,11512,2,3,16,1,6,7,1959,2006,1,1,8,5,1,84.0,2,2,1,4,719,300,1019,1357,0,1357,1,0,2,1,3,5,1,1,6,1959.0,1,1,312,1,1,1,0,0,0,0,163,0,0,5,2008,1,1,177000
1274,50,53.0,5362,1,3,3,1,5,6,1910,2003,1,1,3,3,2,0.0,1,2,1,1,0,661,661,661,589,1250,2,0,3,1,2,8,1,1,2,1985.0,2,2,552,1,1,1,242,0,81,0,0,0,0,11,2007,1,1,139000
1275,90,95.0,11345,1,3,12,3,5,5,1948,1950,1,7,9,10,3,567.0,2,2,1,1,220,708,928,928,992,1920,2,0,4,2,2,10,1,0,2,1948.0,2,2,400,1,2,1,0,0,0,0,0,0,0,7,2007,1,1,137000
1276,60,1978.5061638868744,12936,2,4,7,1,6,6,1972,1972,1,1,4,5,2,0.0,2,2,2,1,593,130,723,735,660,1395,1,1,3,1,2,6,1,1,1,1972.0,2,2,497,1,1,1,294,116,0,0,0,0,0,12,2009,1,1,162000
1277,80,1978.5061638868744,17871,2,4,7,1,6,5,1967,1976,1,1,4,4,1,359.0,2,1,1,4,528,1152,1680,1724,0,1724,1,1,3,1,2,7,1,1,1,1967.0,1,2,480,1,1,1,0,0,0,0,0,0,0,6,2009,1,1,197900
1278,60,75.0,9473,1,1,1,1,8,5,2002,2002,1,1,1,1,5,103.685261707989,1,1,1,1,804,324,1128,1128,903,2031,2,1,3,1,1,7,1,1,1,2002.0,1,2,577,1,1,1,0,211,0,0,0,0,0,3,2008,1,1,237000
1279,50,60.0,7500,1,1,14,1,4,4,1920,1950,1,1,2,2,2,0.0,2,2,1,1,0,698,698,698,430,1128,1,0,2,1,2,6,1,0,2,1980.0,1,2,528,1,1,1,30,0,164,0,0,0,0,4,2010,3,2,68400
1280,20,67.0,9808,2,1,1,1,7,5,2002,2002,1,1,1,1,1,110.0,1,1,1,1,788,785,1573,1573,0,1573,2,0,3,1,1,6,1,0,1,2002.0,1,2,544,1,1,1,0,72,0,0,0,0,0,3,2009,1,1,227000
1281,20,50.0,8049,2,4,17,1,7,5,1990,1990,2,1,4,4,1,54.0,2,1,1,1,1053,256,1309,1339,0,1339,2,0,2,1,2,6,1,1,1,1990.0,3,2,484,3,4,1,0,58,0,0,90,0,0,7,2006,1,1,180000
1282,20,61.0,8800,2,1,1,1,5,7,1977,2008,1,1,4,4,2,0.0,2,1,1,3,532,364,1040,1040,0,1040,2,0,3,1,1,5,1,0,2,1977.0,2,2,484,1,1,1,0,0,0,0,288,0,0,9,2009,1,1,150500
1283,90,94.0,9400,1,3,5,3,6,5,1971,1971,4,1,2,3,2,0.0,2,2,1,4,0,912,912,912,912,1824,2,2,4,2,2,8,1,0,5,1978.5061638868744,4,0,0,4,3,1,128,0,0,0,0,0,0,4,2010,1,1,139000
1284,50,50.0,9638,1,1,24,1,6,7,1919,1990,1,1,3,3,2,0.0,1,2,1,1,0,804,804,1699,748,2447,2,0,4,1,1,10,4,1,2,1969.0,2,1,336,1,1,1,272,0,42,0,116,0,0,3,2010,1,1,169000
1285,50,50.0,6000,1,1,9,1,6,6,1939,1950,1,1,2,2,2,0.0,2,2,1,1,0,780,780,825,587,1412,1,0,4,1,2,6,1,1,2,1939.0,2,1,280,1,1,1,45,0,0,0,0,0,0,5,2009,1,1,132500
1286,20,1978.5061638868744,9790,1,1,7,1,6,5,1963,1963,2,1,4,4,1,451.0,2,2,1,1,569,678,1328,1328,0,1328,1,1,3,1,2,6,1,2,1,1963.0,2,2,528,1,1,1,0,26,0,0,0,0,0,6,2010,1,1,143000
1287,20,1978.5061638868744,36500,2,1,20,1,5,5,1964,1964,1,1,3,6,4,621.0,2,2,1,4,812,812,1624,1582,0,1582,2,0,4,1,2,7,1,0,1,1964.0,2,2,390,1,1,2,168,198,0,0,0,0,0,6,2006,1,1,190000
1288,120,40.0,5664,2,1,19,4,8,5,2000,2000,1,1,7,7,2,0.0,1,1,1,1,1158,343,1501,1659,0,1659,2,0,2,1,3,5,1,1,1,2000.0,3,2,499,1,1,1,212,59,0,0,0,0,0,10,2009,1,1,278000
1289,60,86.0,11065,2,1,11,1,8,5,2006,2006,1,1,1,1,3,788.0,1,1,1,3,0,1085,1085,1120,850,1970,2,1,3,1,3,8,1,1,3,2006.0,3,3,753,1,1,1,177,74,0,0,0,0,0,10,2006,2,3,281000
1290,80,1978.5061638868744,14112,2,3,12,1,5,7,1964,1964,2,1,3,4,1,86.0,1,2,1,4,1014,138,1152,1152,0,1152,1,0,3,1,2,6,1,1,1,1964.0,1,2,484,1,1,1,227,0,0,0,0,0,0,4,2010,1,1,180500
1291,160,21.0,1680,1,1,23,5,5,7,1972,1972,1,1,7,7,1,268.0,2,2,1,1,231,399,630,630,672,1302,2,1,3,1,2,6,1,0,2,1972.0,2,1,264,1,1,1,185,0,0,0,0,0,0,2,2009,1,1,119500
1292,70,60.0,6600,1,3,8,1,5,4,1892,1965,1,1,3,6,2,0.0,6,2,1,1,0,994,994,1378,994,2372,2,0,4,2,2,11,4,0,1,1985.0,1,1,432,1,1,1,0,287,0,0,0,0,0,12,2009,1,1,107500
1293,60,78.0,10140,1,1,7,1,7,5,1976,1976,1,1,4,4,2,0.0,1,1,1,1,194,638,832,832,832,1664,2,1,4,1,2,8,1,1,1,1976.0,1,2,528,1,1,1,0,28,0,0,259,0,0,3,2006,1,1,162900
1294,20,60.0,8172,1,1,16,1,5,7,1955,1990,2,1,6,5,2,0.0,2,2,1,1,167,697,864,864,0,864,1,0,2,1,2,5,1,0,2,1957.0,2,2,572,1,1,2,0,0,0,0,0,0,0,4,2006,1,1,115000
1295,20,70.0,8400,1,1,12,1,5,5,1968,1968,2,1,4,4,1,168.0,2,2,1,4,1016,36,1052,1052,0,1052,1,1,3,1,2,5,1,0,1,1968.0,1,1,288,1,1,1,356,0,0,0,0,0,0,11,2006,1,1,138500
1296,20,80.0,8700,1,1,12,1,5,6,1963,1963,2,1,2,2,1,148.0,2,2,1,3,776,344,1120,1128,0,1128,2,0,3,1,2,6,1,0,1,1963.0,1,2,525,1,1,1,192,20,123,0,0,0,0,12,2008,1,1,155000
1297,180,35.0,3675,1,1,16,4,6,5,2005,2006,1,1,1,1,1,82.0,1,1,1,2,547,0,547,1072,0,1072,2,0,2,1,2,5,1,0,6,2005.0,3,2,525,1,1,1,0,44,0,0,0,0,0,6,2006,2,3,140000
1298,60,313.0,63887,4,3,16,1,10,5,2008,2008,2,8,10,9,3,796.0,1,3,1,2,5644,466,6110,4692,950,5642,2,1,3,1,3,12,1,3,1,2008.0,3,2,1418,1,1,1,214,292,0,0,0,480,0,1,2008,2,3,160000
1299,20,75.0,7500,1,1,12,1,5,7,1959,1994,2,1,5,8,2,0.0,2,2,1,1,340,0,1246,1246,0,1246,1,1,3,1,1,6,1,0,1,1959.0,1,1,305,1,1,1,218,0,0,0,0,0,0,5,2010,1,1,154000
1300,60,1978.5061638868744,10762,2,4,18,1,7,5,1999,1999,1,1,1,1,2,344.0,1,1,1,1,694,284,978,1005,978,1983,2,1,3,1,1,9,1,1,1,1999.0,3,2,490,1,1,1,0,0,0,0,0,0,0,5,2009,1,1,225000
1301,70,1978.5061638868744,7500,2,1,3,1,6,7,1942,1950,1,1,3,6,2,0.0,2,2,1,1,547,224,771,753,741,1494,1,0,3,1,1,7,1,2,1,1942.0,2,1,213,1,1,3,0,0,0,0,224,0,0,11,2009,1,1,177500
1302,60,92.0,10120,1,1,4,1,8,5,1994,1994,2,1,1,1,1,391.0,1,1,1,1,740,425,1165,1203,1323,2526,2,1,4,1,1,8,1,1,1,1994.0,1,3,844,1,1,1,309,78,0,0,0,0,0,12,2006,1,1,290000
1303,20,73.0,8688,1,1,6,1,7,5,2005,2005,1,1,1,1,1,228.0,1,1,1,4,0,1616,1616,1616,0,1616,2,0,3,1,1,7,1,0,1,2005.0,1,3,834,1,1,1,208,59,0,0,0,0,0,4,2006,1,1,232000
1304,160,32.0,3363,1,1,16,4,7,5,2004,2004,1,1,1,1,3,117.0,1,1,1,1,0,976,976,976,732,1708,2,0,3,1,1,7,3,0,2,2004.0,2,2,380,1,1,1,0,40,0,0,0,0,0,4,2006,1,1,130000
1305,20,108.0,13173,2,3,11,1,9,5,2006,2007,2,1,1,1,3,300.0,1,3,1,1,1572,80,1652,1652,0,1652,2,0,2,1,3,6,1,2,1,2006.0,3,2,840,1,1,1,404,102,0,0,0,0,0,11,2009,1,1,325000
1306,120,48.0,6955,2,1,11,4,7,5,2005,2006,1,1,1,1,3,94.0,1,1,1,1,0,1368,1368,1368,0,1368,2,0,2,1,1,6,1,1,1,2005.0,1,2,474,1,1,1,132,35,0,0,0,0,0,9,2006,2,3,202500
1307,20,60.0,8072,1,1,1,1,5,5,1994,1995,1,1,1,1,2,0.0,1,1,2,1,746,244,990,990,0,990,1,0,3,1,2,5,1,0,2,2000.0,2,2,480,1,1,1,0,64,0,0,0,0,0,5,2009,1,1,138000
1308,20,100.0,12000,1,1,8,1,5,7,1948,2005,1,1,2,2,2,0.0,2,2,1,1,144,172,924,1122,0,1122,1,0,2,1,1,6,1,0,1,1948.0,2,2,528,1,1,1,0,36,0,0,0,0,0,5,2008,1,1,147000
1309,20,1978.5061638868744,7153,1,1,13,1,6,5,1991,1991,1,1,4,4,1,88.0,2,1,1,1,1200,78,1278,1294,0,1294,2,0,3,1,1,6,1,0,1,1991.0,1,2,496,1,1,1,112,51,0,0,0,0,0,6,2008,1,1,179200
1310,20,100.0,17500,1,1,3,1,7,8,1959,2002,1,1,5,4,2,0.0,1,1,1,4,1406,496,1902,1902,0,1902,2,0,3,1,3,7,1,2,1,1959.0,3,2,567,1,1,1,0,207,162,0,0,0,0,5,2010,1,1,335000
1311,20,68.0,8814,1,1,1,1,7,5,2005,2007,1,1,1,1,1,80.0,1,1,1,1,925,349,1274,1274,0,1274,2,0,3,1,1,6,1,0,1,2005.0,1,2,508,1,1,1,264,98,0,0,0,0,0,1,2007,2,3,203000
1312,60,1978.5061638868744,9572,2,1,4,1,8,5,1990,1990,1,1,3,6,1,336.0,1,3,1,1,482,971,1453,1453,1357,2810,2,1,4,1,1,9,1,1,1,1990.0,1,2,750,3,4,1,500,0,0,0,0,0,0,6,2007,1,1,302000
1313,60,108.0,14774,2,3,4,1,9,5,1999,1999,1,1,1,1,1,165.0,1,1,1,1,0,1393,1393,1422,1177,2599,2,1,4,1,1,10,1,1,3,1999.0,3,3,779,1,1,1,668,30,0,0,0,0,0,5,2010,1,1,333168
1314,20,60.0,8190,1,1,16,1,4,6,1954,1954,2,1,3,6,2,0.0,2,2,1,1,732,216,948,948,0,948,1,0,3,1,2,5,1,1,2,1956.0,2,1,280,1,1,1,0,36,0,0,0,0,0,10,2007,1,1,119000
1315,60,85.0,11075,1,1,12,1,6,5,1969,1969,1,1,4,4,2,0.0,2,5,1,3,500,176,952,1092,1020,2112,2,1,4,1,2,9,1,2,1,1969.0,2,2,576,1,1,1,280,0,0,0,0,0,0,6,2008,1,1,206900
1316,20,61.0,10226,2,1,1,1,8,5,2008,2008,1,1,1,1,3,270.0,1,3,1,2,0,1622,1622,1630,0,1630,2,0,3,1,3,8,1,1,1,2008.0,1,3,860,1,1,1,172,42,0,0,0,0,0,1,2009,1,1,295493
1317,120,47.0,4230,1,3,6,4,7,5,2006,2007,1,1,1,1,2,0.0,1,3,2,1,0,1352,1352,1352,0,1352,2,0,2,1,1,5,1,1,1,2006.0,1,2,466,1,1,1,0,241,0,0,0,0,0,4,2007,2,3,208900
1318,20,1978.5061638868744,14781,3,4,1,1,8,5,2001,2002,2,1,1,1,1,178.0,1,1,1,2,0,1753,1753,1787,0,1787,2,0,3,1,1,7,1,1,1,2001.0,1,3,748,1,1,1,198,150,0,0,0,0,0,8,2006,1,1,275000
1319,20,75.0,10215,1,1,16,1,4,5,1954,1954,2,1,3,6,1,132.0,1,2,1,1,492,372,864,948,0,948,1,0,3,1,2,5,1,0,1,1954.0,2,1,248,1,1,1,0,0,0,0,0,0,0,2,2007,1,1,111000
1320,20,70.0,8400,1,1,12,1,6,3,1957,1957,2,1,5,8,2,0.0,2,2,1,1,189,628,1478,1478,0,1478,1,1,3,1,2,6,1,2,1,1957.0,1,2,442,1,1,1,114,0,0,0,216,0,0,6,2009,1,1,156500
1321,20,1978.5061638868744,6627,2,3,9,1,3,6,1949,1950,2,1,1,1,2,0.0,2,4,3,5,0,0,0,720,0,720,1,0,2,1,2,4,1,0,2,1955.0,2,1,287,1,2,1,0,0,0,0,0,0,0,7,2008,1,1,72500
1322,60,107.0,10186,2,1,4,1,7,5,1992,1992,1,1,4,4,2,0.0,1,1,1,1,674,76,750,1061,862,1923,2,1,3,1,1,8,1,1,1,1992.0,1,2,564,1,1,1,240,39,0,0,0,0,0,6,2010,1,1,190000
1323,30,50.0,5330,1,1,9,1,4,7,1940,1950,2,1,1,1,2,0.0,2,2,1,1,280,140,420,708,0,708,1,0,2,1,4,5,1,0,5,1978.5061638868744,4,0,0,4,3,1,164,0,0,0,0,0,0,12,2009,1,1,82500
1324,20,75.0,9986,1,1,6,1,8,5,2006,2007,1,1,1,1,1,428.0,1,3,1,4,0,1795,1795,1795,0,1795,2,0,2,1,1,7,1,1,1,2007.0,1,3,895,1,1,1,0,49,0,0,0,0,0,2,2007,2,3,147000
1325,30,40.0,3636,1,1,14,1,4,4,1922,1950,1,1,9,10,2,0.0,3,2,4,1,0,796,796,796,0,796,1,0,2,1,2,5,1,0,5,1978.5061638868744,4,0,0,4,3,2,0,0,100,0,0,0,0,1,2008,1,1,55000
1326,30,70.0,4270,1,1,16,1,3,6,1931,2006,1,1,2,2,2,0.0,3,2,1,1,544,0,544,774,0,774,1,0,3,1,1,6,1,0,5,1978.5061638868744,4,0,0,4,3,1,0,0,286,0,0,0,0,5,2007,1,1,79000
1327,20,60.0,6600,1,1,5,1,5,9,1982,2008,1,1,1,1,2,0.0,2,2,1,1,641,175,816,816,0,816,1,0,3,1,1,5,1,1,1,1982.0,2,1,264,1,1,1,0,0,0,0,0,0,0,10,2008,1,1,130500
1328,50,60.0,10440,1,3,8,1,6,7,1920,1950,1,1,5,6,2,0.0,3,1,1,1,493,1017,1510,1584,1208,2792,2,0,5,1,2,8,5,2,2,1920.0,2,2,520,2,1,1,0,547,0,0,480,0,1150,6,2008,1,1,256000
1329,60,63.0,9084,2,1,18,1,7,5,1998,1998,2,1,1,1,2,0.0,1,1,1,1,0,935,935,955,677,1632,2,1,3,1,2,8,1,1,1,1998.0,3,2,462,1,1,1,0,28,0,0,0,0,0,6,2006,1,1,176500
1330,20,85.0,10000,1,1,6,1,8,5,2006,2006,2,1,1,1,3,410.0,1,1,2,4,0,1588,1588,1588,0,1588,2,0,3,1,1,7,1,1,1,2006.0,1,3,825,1,1,1,144,45,0,0,0,0,0,12,2007,1,1,227000
1331,80,55.0,10780,2,1,1,1,5,5,1976,1976,1,1,2,2,2,0.0,2,2,1,4,483,428,911,954,0,954,1,0,3,1,2,6,1,0,2,1976.0,2,2,576,1,1,1,0,0,0,0,0,0,0,7,2006,1,1,132500
1332,20,67.0,8877,1,1,16,1,4,6,1938,1958,1,1,2,2,2,0.0,2,2,1,3,690,126,816,816,0,816,1,0,2,1,2,3,1,1,2,1958.0,2,1,288,2,2,1,0,0,0,0,0,0,0,5,2009,1,1,100000
1333,50,60.0,7200,1,3,14,1,5,6,1938,1995,1,1,3,6,2,0.0,2,2,1,1,0,803,803,803,557,1360,1,1,2,1,1,6,1,0,2,1951.0,2,1,297,1,1,1,0,65,190,0,0,0,0,7,2006,1,1,125500
1334,160,24.0,2368,1,1,23,4,5,6,1970,1970,1,1,4,4,2,312.0,2,2,1,1,765,0,765,765,600,1365,1,1,3,1,2,7,2,0,1,1970.0,2,2,440,1,1,1,0,36,0,0,0,0,0,5,2009,1,1,125000
1335,20,80.0,9650,1,1,7,1,6,5,1977,1977,1,1,8,5,1,360.0,2,1,1,1,686,664,1350,1334,0,1334,2,0,2,1,2,6,1,1,1,1977.0,1,2,630,1,1,1,0,16,0,0,0,0,0,4,2009,1,1,167900
1336,90,87.0,9246,2,1,7,3,5,5,1973,1973,1,1,8,5,1,564.0,2,2,1,1,0,1656,1656,1656,0,1656,2,0,4,2,2,8,1,0,2,1973.0,2,2,506,1,1,1,0,211,0,0,0,0,0,11,2008,1,1,135000
1337,30,153.0,4118,2,3,8,1,4,4,1941,1950,1,1,3,6,2,0.0,2,2,1,1,0,693,693,693,0,693,1,0,2,1,4,4,1,0,5,1978.5061638868744,4,0,0,4,3,2,0,20,0,0,0,0,0,3,2006,1,1,52500
1338,60,95.0,13450,2,3,1,1,7,5,2002,2002,1,1,1,1,2,0.0,1,1,1,1,700,216,916,920,941,1861,2,1,3,1,1,8,1,0,3,2002.0,1,2,492,1,1,1,146,91,0,0,0,0,0,6,2006,1,1,200000
1339,20,120.0,9560,2,3,1,1,5,7,1972,1972,2,1,2,2,2,0.0,2,2,1,3,360,504,864,864,0,864,1,0,3,1,2,5,1,0,1,1972.0,1,1,288,1,1,1,0,0,0,0,0,0,0,6,2006,1,1,128500
1340,20,70.0,8294,1,1,12,1,4,5,1971,1971,1,1,2,2,2,0.0,2,2,1,1,0,858,858,872,0,872,1,0,3,1,2,5,1,0,2,1974.0,2,4,480,1,1,1,0,0,0,0,0,0,0,6,2007,1,1,123000
1341,20,66.0,13695,1,1,13,1,6,5,2003,2004,1,1,1,1,2,0.0,1,1,1,1,814,300,1114,1114,0,1114,1,0,3,1,1,6,1,0,2,2004.0,2,2,576,1,1,1,0,78,0,0,0,0,0,7,2008,1,1,155000
1342,60,1978.5061638868744,9375,1,1,1,1,8,5,2002,2002,1,1,1,1,1,149.0,1,1,1,1,0,1284,1284,1284,885,2169,2,1,3,1,1,7,1,1,1,2002.0,1,2,647,1,1,1,192,87,0,0,0,0,0,8,2007,1,1,228500
1343,50,57.0,7558,1,1,3,1,6,6,1928,1950,1,1,5,14,2,0.0,3,2,1,1,0,896,896,1172,741,1913,1,1,3,1,2,9,1,1,2,1929.0,2,2,342,2,2,1,0,0,0,0,0,0,0,3,2009,1,1,177000
1344,60,85.0,11103,2,3,1,1,7,5,2006,2006,1,1,1,1,2,0.0,1,1,1,1,0,728,728,728,728,1456,2,1,3,1,1,8,1,1,1,2006.0,3,2,440,1,1,1,0,0,0,0,0,0,0,7,2007,2,3,155835
1345,30,50.0,6000,1,1,8,1,4,4,1920,1950,2,1,2,2,2,0.0,1,2,1,1,250,710,960,960,0,960,1,0,2,1,4,5,1,0,2,1997.0,2,1,308,1,1,1,0,0,168,0,0,0,0,7,2007,1,1,108500
1346,20,1978.5061638868744,20781,3,4,7,1,7,7,1968,2003,2,1,5,4,2,0.0,2,2,1,1,297,1203,1568,2156,0,2156,2,0,3,1,2,9,1,1,1,1968.0,1,2,508,3,1,1,0,80,0,290,0,0,0,6,2006,1,1,262500
1347,20,93.0,15306,2,3,17,1,8,5,2006,2007,1,1,1,1,3,100.0,1,3,1,2,80,1652,1732,1776,0,1776,2,0,3,1,1,7,1,1,1,2006.0,3,3,712,1,1,1,0,0,0,0,0,0,0,5,2007,2,3,283463
1348,20,1978.5061638868744,16196,4,1,13,1,7,5,1998,1998,1,1,1,1,2,0.0,1,1,1,2,1443,39,1482,1494,0,1494,2,0,3,1,1,5,1,1,1,1998.0,1,2,514,1,1,1,402,25,0,0,0,0,0,8,2007,1,1,215000
1349,70,50.0,5250,1,1,8,1,8,5,1872,1987,1,1,2,2,2,0.0,3,2,4,1,259,425,684,938,1215,2358,2,0,4,1,2,8,1,0,5,1978.5061638868744,4,0,0,4,3,1,0,54,20,0,0,0,0,12,2008,1,1,122000
1350,90,91.0,11643,1,1,12,3,5,5,1969,1969,1,1,2,2,1,368.0,2,2,1,1,500,748,1248,1338,1296,2634,2,2,6,2,2,12,1,0,2,1969.0,2,4,968,1,1,1,0,0,0,0,0,0,0,8,2009,1,1,200000
1351,60,70.0,9247,2,1,12,1,6,6,1962,1962,1,1,4,4,1,318.0,2,2,1,1,319,539,858,858,858,1716,1,1,4,1,2,8,1,1,1,1962.0,3,2,490,1,1,1,0,84,0,0,120,0,0,3,2008,1,1,171000
1352,50,50.0,6000,1,1,9,1,6,9,1937,2000,1,1,2,2,2,0.0,3,2,1,1,0,698,698,786,390,1176,1,0,2,1,2,4,1,0,2,1999.0,2,2,624,1,1,2,210,0,0,0,0,0,0,7,2009,1,1,134900
