,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1257,1258,30,1,56.0,4060,1,1,1,1,3,1,16,2,1,1,2,5,8,1922,1950,1,1,3,6,2,0.0,2,1,1,5,1,1,3,0,1,0,864,864,1,1,1,1,864,0,0,864,0,0,1,0,2,1,2,4,1,0,5,1978.5061638868744,4,0,0,4,3,1,0,96,0,0,0,0,0,7,2009,1,1,99900
1258,1259,80,1,59.0,9587,1,2,1,1,1,1,18,1,1,1,6,7,5,2005,2005,1,1,1,1,3,182.0,1,1,1,1,1,2,1,655,1,0,201,856,1,1,1,1,1166,0,0,1166,1,0,2,0,2,1,1,5,1,0,1,2005.0,3,2,400,1,1,1,212,0,0,0,0,0,0,7,2008,1,1,190000
1259,1260,20,1,65.0,9750,1,1,1,1,2,1,12,1,1,1,2,6,8,1969,1969,1,1,4,4,2,0.0,2,1,2,1,1,1,2,602,6,438,14,1054,1,2,1,1,1054,0,0,1054,1,0,1,1,3,1,2,6,1,0,1,1969.0,2,2,460,1,1,1,180,0,0,0,80,0,0,7,2008,1,1,151000
1260,1261,60,1,1978.5061638868744,24682,1,4,1,1,4,1,18,7,1,1,1,6,5,1999,1999,1,1,1,1,2,0.0,2,1,1,1,1,1,3,0,1,0,841,841,1,1,1,1,892,783,0,1675,0,0,2,1,3,1,2,7,1,1,3,1999.0,3,2,502,1,1,1,0,103,0,0,0,0,0,6,2009,1,1,181000
1261,1262,20,1,80.0,9600,1,1,1,1,1,1,12,1,1,1,2,5,6,1956,1956,2,1,2,2,2,0.0,2,1,2,2,1,1,4,504,1,0,546,1050,1,2,1,1,1050,0,0,1050,0,0,1,0,2,1,2,5,1,0,1,1956.0,2,1,338,1,1,1,0,0,0,0,0,0,0,6,2009,1,1,128900
1262,1263,50,1,1978.5061638868744,11250,1,1,1,1,1,1,20,1,1,1,3,4,5,1957,1989,1,1,3,6,2,0.0,2,1,2,2,1,4,3,0,1,0,1104,1104,1,1,1,3,1104,684,0,1788,1,0,1,0,5,1,2,8,4,2,1,1957.0,2,1,304,1,1,1,120,0,0,0,0,0,0,11,2009,1,1,161500
1263,1264,70,1,60.0,13515,1,1,1,1,1,1,9,1,1,1,1,6,6,1919,1950,3,1,3,6,2,0.0,2,1,1,2,1,1,3,0,1,0,764,764,1,1,1,3,1060,764,0,1824,0,0,1,0,3,1,2,8,1,1,2,1940.0,2,2,520,1,1,2,0,0,126,0,0,0,0,7,2007,1,1,180500
1264,1265,120,5,34.0,4060,1,1,1,1,1,1,12,1,1,4,2,6,5,1998,1999,1,1,2,2,2,0.0,1,1,1,1,1,1,1,266,1,0,1139,1405,1,1,1,1,1337,0,0,1337,1,0,2,0,2,1,1,5,1,0,1,1998.0,3,2,511,1,1,1,144,68,0,0,0,0,0,8,2008,3,2,181000
1265,1266,160,4,35.0,3735,1,1,1,1,5,1,6,1,1,4,1,7,5,1999,1999,2,1,2,2,1,218.0,1,1,1,1,1,1,1,450,1,0,241,691,1,1,1,1,713,739,0,1452,1,0,2,1,3,1,1,6,1,0,2,1999.0,2,2,506,1,1,1,0,34,0,0,0,0,0,3,2006,1,1,183900
1266,1267,190,2,60.0,10120,1,2,2,1,1,1,8,2,1,2,7,7,4,1910,1950,2,1,3,6,2,0.0,4,1,2,2,1,1,3,0,1,0,925,925,1,3,2,2,964,925,0,1889,0,0,1,1,4,2,2,9,1,1,2,1960.0,2,1,308,1,1,2,0,0,264,0,0,0,0,1,2007,1,1,122000
1267,1268,20,1,89.0,13214,1,2,4,1,1,1,17,1,1,1,2,9,5,2008,2009,2,1,10,7,2,0.0,3,1,1,3,1,2,3,0,1,0,2002,2002,1,1,1,1,2018,0,0,2018,0,0,2,0,3,1,3,10,1,1,1,2009.0,3,3,746,1,1,1,144,76,0,0,0,0,0,5,2010,1,1,378500
1268,1269,50,1,1978.5061638868744,14100,1,2,1,1,1,2,3,1,1,1,3,8,9,1935,1997,1,1,10,9,1,632.0,2,2,2,2,1,3,4,192,1,0,536,728,1,1,1,1,1968,1479,0,3447,0,0,3,1,4,1,1,11,1,2,3,1982.0,2,3,1014,1,1,1,314,12,0,0,0,0,0,5,2008,1,1,381000
1269,1270,50,1,78.0,11344,1,1,1,1,1,1,12,2,1,1,3,5,5,1958,1958,1,1,2,2,1,180.0,2,1,2,2,1,1,5,460,1,0,414,874,2,3,1,3,874,650,0,1524,0,0,1,1,3,1,2,7,1,0,1,1958.0,2,1,315,1,1,1,0,0,0,0,0,0,0,7,2007,1,1,144000
1270,1271,40,1,1978.5061638868744,23595,1,1,3,1,1,3,20,1,1,1,2,7,6,1979,1979,6,4,8,5,2,0.0,1,1,1,1,1,2,1,1258,1,0,74,1332,1,3,1,1,1332,192,0,1524,2,0,0,1,0,1,1,4,1,1,1,1979.0,3,2,586,1,1,1,268,0,0,0,0,0,0,4,2010,1,1,260000
1271,1272,20,1,1978.5061638868744,9156,1,2,1,1,1,1,7,3,1,1,2,6,7,1968,1968,2,1,5,8,2,0.0,2,1,2,2,1,1,3,0,1,0,1489,1489,1,2,1,1,1489,0,0,1489,0,0,2,0,3,1,1,7,1,1,1,1968.0,1,2,462,1,1,1,0,0,0,0,0,0,0,8,2009,1,1,185750
1272,1273,20,1,1978.5061638868744,13526,1,2,1,1,4,1,10,1,1,1,2,5,6,1965,1965,2,1,4,5,1,114.0,2,1,2,2,1,1,5,560,6,375,0,935,1,3,1,1,935,0,0,935,1,0,1,0,3,1,2,5,1,0,1,1965.0,2,1,288,1,1,1,180,0,0,0,0,0,0,11,2006,1,1,137000
1273,1274,80,1,124.0,11512,1,2,1,1,3,1,16,1,1,1,6,6,7,1959,2006,1,1,8,5,1,84.0,2,1,2,2,1,4,2,719,1,0,300,1019,1,2,1,1,1357,0,0,1357,1,0,1,0,2,1,3,5,1,1,6,1959.0,1,1,312,1,1,1,0,0,0,0,163,0,0,5,2008,1,1,177000
1274,1275,50,1,53.0,5362,1,1,1,1,3,1,3,1,1,1,3,5,6,1910,2003,1,1,3,3,2,0.0,2,1,1,2,1,1,3,0,1,0,661,661,1,1,1,1,661,589,0,1250,0,0,2,0,3,1,2,8,1,1,2,1985.0,2,2,552,1,1,1,242,0,81,0,0,0,0,11,2007,1,1,139000
1275,1276,90,1,95.0,11345,1,1,1,1,3,1,12,2,1,3,1,5,5,1948,1950,1,7,9,10,3,567.0,2,1,2,2,1,1,4,220,1,0,708,928,1,2,1,3,928,992,0,1920,0,0,2,0,4,2,2,10,1,0,2,1948.0,2,2,400,1,2,1,0,0,0,0,0,0,0,7,2007,1,1,137000
1276,1277,60,1,1978.5061638868744,12936,1,2,1,1,4,1,7,1,1,1,1,6,6,1972,1972,1,1,4,5,2,0.0,2,1,2,2,2,1,5,593,1,0,130,723,1,3,1,1,735,660,0,1395,0,1,1,1,3,1,2,6,1,1,1,1972.0,2,2,497,1,1,1,294,116,0,0,0,0,0,12,2009,1,1,162000
1277,1278,80,1,1978.5061638868744,17871,1,2,1,1,4,1,7,1,1,1,6,6,5,1967,1976,1,1,4,4,1,359.0,2,1,2,1,1,4,2,528,1,0,1152,1680,1,4,1,1,1724,0,0,1724,1,0,1,1,3,1,2,7,1,1,1,1967.0,1,2,480,1,1,1,0,0,0,0,0,0,0,6,2009,1,1,197900
1278,1279,60,1,75.0,9473,1,1,1,1,1,1,1,1,1,1,1,8,5,2002,2002,1,1,1,1,5,103.68526170798899,1,1,1,1,1,1,1,804,1,0,324,1128,1,1,1,1,1128,903,0,2031,1,0,2,1,3,1,1,7,1,1,1,2002.0,1,2,577,1,1,1,0,211,0,0,0,0,0,3,2008,1,1,237000
1279,1280,50,3,60.0,7500,1,1,1,1,1,1,14,1,1,1,3,4,4,1920,1950,1,1,2,2,2,0.0,2,2,2,2,1,1,3,0,1,0,698,698,1,3,1,3,698,430,0,1128,0,0,1,0,2,1,2,6,1,0,2,1980.0,1,2,528,1,1,1,30,0,164,0,0,0,0,4,2010,3,2,68400
1280,1281,20,1,67.0,9808,1,2,1,1,1,1,1,1,1,1,2,7,5,2002,2002,1,1,1,1,1,110.0,1,1,1,1,1,1,1,788,1,0,785,1573,1,1,1,1,1573,0,0,1573,1,0,2,0,3,1,1,6,1,0,1,2002.0,1,2,544,1,1,1,0,72,0,0,0,0,0,3,2009,1,1,227000
1281,1282,20,1,50.0,8049,1,2,1,1,4,1,17,1,1,1,2,7,5,1990,1990,2,1,4,4,1,54.0,2,1,2,1,1,1,2,1053,1,0,256,1309,1,3,1,1,1339,0,0,1339,1,0,2,0,2,1,2,6,1,1,1,1990.0,3,2,484,3,4,1,0,58,0,0,90,0,0,7,2006,1,1,180000
1282,1283,20,1,61.0,8800,1,2,1,1,1,1,1,1,1,1,2,5,7,1977,2008,1,1,4,4,2,0.0,2,1,2,1,1,3,7,532,5,144,364,1040,1,3,1,1,1040,0,0,1040,0,0,2,0,3,1,1,5,1,0,2,1977.0,2,2,484,1,1,1,0,0,0,0,288,0,0,9,2009,1,1,150500
1283,1284,90,1,94.0,9400,1,1,3,1,3,1,5,1,1,3,1,6,5,1971,1971,4,1,2,3,2,0.0,2,1,2,2,1,4,3,0,1,0,912,912,1,3,1,1,912,912,0,1824,0,0,2,2,4,2,2,8,1,0,5,1978.5061638868744,4,0,0,4,3,1,128,0,0,0,0,0,0,4,2010,1,1,139000
1284,1285,50,1,50.0,9638,1,1,1,1,1,1,24,2,1,1,3,6,7,1919,1990,1,1,3,3,2,0.0,2,1,1,2,1,1,3,0,1,0,804,804,1,1,1,1,1699,748,0,2447,0,0,2,0,4,1,1,10,4,1,2,1969.0,2,1,336,1,1,1,272,0,42,0,116,0,0,3,2010,1,1,169000
1285,1286,50,2,50.0,6000,1,1,1,1,1,1,9,1,1,1,3,6,6,1939,1950,1,1,2,2,2,0.0,2,3,2,2,1,1,3,0,1,0,780,780,1,1,1,2,825,587,0,1412,0,0,1,0,4,1,2,6,1,1,2,1939.0,2,1,280,1,1,1,45,0,0,0,0,0,0,5,2009,1,1,132500
1286,1287,20,1,1978.5061638868744,9790,1,1,1,1,1,1,7,2,1,1,2,6,5,1963,1963,2,1,4,4,1,451.0,2,1,2,2,1,1,2,569,5,81,678,1328,1,3,1,1,1328,0,0,1328,1,0,1,1,3,1,2,6,1,2,1,1963.0,2,2,528,1,1,1,0,26,0,0,0,0,0,6,2010,1,1,143000
1287,1288,20,1,1978.5061638868744,36500,1,2,3,1,1,2,20,1,1,1,2,5,5,1964,1964,1,1,3,6,4,621.0,2,2,2,2,1,4,4,812,1,0,812,1624,1,4,1,1,1582,0,0,1582,0,1,2,0,4,1,2,7,1,0,1,1964.0,2,2,390,1,1,2,168,198,0,0,0,0,0,6,2006,1,1,190000
1288,1289,120,1,40.0,5664,1,2,1,1,1,1,19,1,1,4,2,8,5,2000,2000,1,1,7,7,2,0.0,1,1,1,1,1,1,1,1158,1,0,343,1501,1,1,1,1,1659,0,0,1659,1,0,2,0,2,1,3,5,1,1,1,2000.0,3,2,499,1,1,1,212,59,0,0,0,0,0,10,2009,1,1,278000
1289,1290,60,1,86.0,11065,1,2,1,1,1,1,11,1,1,1,1,8,5,2006,2006,1,1,1,1,3,788.0,1,1,1,1,1,3,3,0,1,0,1085,1085,1,1,1,1,1120,850,0,1970,0,0,2,1,3,1,3,8,1,1,3,2006.0,3,3,753,1,1,1,177,74,0,0,0,0,0,10,2006,2,3,281000
1290,1291,80,1,1978.5061638868744,14112,1,2,1,1,3,1,12,1,1,1,6,5,7,1964,1964,2,1,3,4,1,86.0,2,1,1,2,1,4,1,1014,1,0,138,1152,1,3,1,1,1152,0,0,1152,1,0,1,0,3,1,2,6,1,1,1,1964.0,1,2,484,1,1,1,227,0,0,0,0,0,0,4,2010,1,1,180500
1291,1292,160,2,21.0,1680,1,1,1,1,1,1,23,1,1,5,1,5,7,1972,1972,1,1,7,7,1,268.0,2,1,2,2,1,1,2,231,1,0,399,630,1,3,1,1,630,672,0,1302,0,0,2,1,3,1,2,6,1,0,2,1972.0,2,1,264,1,1,1,185,0,0,0,0,0,0,2,2009,1,1,119500
1292,1293,70,2,60.0,6600,1,1,1,1,3,1,8,1,1,1,1,5,4,1892,1965,1,1,3,6,2,0.0,2,1,6,2,1,1,3,0,1,0,994,994,1,3,2,1,1378,994,0,2372,0,0,2,0,4,2,2,11,4,0,1,1985.0,1,1,432,1,1,1,0,287,0,0,0,0,0,12,2009,1,1,107500
1293,1294,60,1,78.0,10140,1,1,1,1,1,1,7,1,1,1,1,7,5,1976,1976,1,1,4,4,2,0.0,2,1,1,1,1,1,1,194,1,0,638,832,1,3,1,1,832,832,0,1664,0,0,2,1,4,1,2,8,1,1,1,1976.0,1,2,528,1,1,1,0,28,0,0,259,0,0,3,2006,1,1,162900
1294,1295,20,1,60.0,8172,1,1,1,1,1,1,16,1,1,1,2,5,7,1955,1990,2,1,6,5,2,0.0,2,1,2,2,1,1,4,167,1,0,697,864,1,3,1,1,864,0,0,864,1,0,1,0,2,1,2,5,1,0,2,1957.0,2,2,572,1,1,2,0,0,0,0,0,0,0,4,2006,1,1,115000
1295,1296,20,1,70.0,8400,1,1,1,1,1,1,12,2,1,1,2,5,5,1968,1968,2,1,4,4,1,168.0,2,1,2,2,1,4,5,1016,1,0,36,1052,1,2,1,1,1052,0,0,1052,1,0,1,1,3,1,2,5,1,0,1,1968.0,1,1,288,1,1,1,356,0,0,0,0,0,0,11,2006,1,1,138500
1296,1297,20,1,80.0,8700,1,1,1,1,1,1,12,1,1,1,2,5,6,1963,1963,2,1,2,2,1,148.0,2,2,2,2,1,3,2,776,1,0,344,1120,1,2,1,1,1128,0,0,1128,1,0,2,0,3,1,2,6,1,0,1,1963.0,1,2,525,1,1,1,192,20,123,0,0,0,0,12,2008,1,1,155000
1297,1298,180,2,35.0,3675,1,1,1,1,1,1,16,1,1,4,5,6,5,2005,2006,1,1,1,1,1,82.0,2,1,1,1,1,2,1,547,1,0,0,547,1,2,1,1,1072,0,0,1072,1,0,2,0,2,1,2,5,1,0,6,2005.0,3,2,525,1,1,1,0,44,0,0,0,0,0,6,2006,2,3,140000
1298,1299,60,1,313.0,63887,1,4,2,1,3,1,16,2,1,1,1,10,5,2008,2008,2,8,10,9,3,796.0,3,1,1,3,1,2,1,5644,1,0,466,6110,1,1,1,1,4692,950,0,5642,2,0,2,1,3,1,3,12,1,3,1,2008.0,3,2,1418,1,1,1,214,292,0,0,0,480,0,1,2008,2,3,160000
1299,1300,20,1,75.0,7500,1,1,1,1,1,1,12,1,1,1,2,5,7,1959,1994,2,1,5,8,2,0.0,2,1,2,2,1,1,7,340,5,906,0,1246,1,1,1,1,1246,0,0,1246,1,0,1,1,3,1,1,6,1,0,1,1959.0,1,1,305,1,1,1,218,0,0,0,0,0,0,5,2010,1,1,154000
1300,1301,60,1,1978.5061638868744,10762,1,2,1,1,4,1,18,1,1,1,1,7,5,1999,1999,1,1,1,1,2,344.0,1,1,1,1,1,1,1,694,1,0,284,978,1,1,1,1,1005,978,0,1983,0,0,2,1,3,1,1,9,1,1,1,1999.0,3,2,490,1,1,1,0,0,0,0,0,0,0,5,2009,1,1,225000
1301,1302,70,1,1978.5061638868744,7500,1,2,2,1,1,1,3,1,1,1,1,6,7,1942,1950,1,1,3,6,2,0.0,2,1,2,2,1,1,5,547,1,0,224,771,1,4,1,1,753,741,0,1494,0,0,1,0,3,1,1,7,1,2,1,1942.0,2,1,213,1,1,3,0,0,0,0,224,0,0,11,2009,1,1,177500
1302,1303,60,1,92.0,10120,1,1,1,1,1,1,4,1,1,1,1,8,5,1994,1994,2,1,1,1,1,391.0,1,1,1,1,1,1,1,740,1,0,425,1165,1,1,1,1,1203,1323,0,2526,1,0,2,1,4,1,1,8,1,1,1,1994.0,1,3,844,1,1,1,309,78,0,0,0,0,0,12,2006,1,1,290000
1303,1304,20,1,73.0,8688,1,1,1,1,1,1,6,1,1,1,2,7,5,2005,2005,1,1,1,1,1,228.0,1,1,1,1,1,4,3,0,1,0,1616,1616,1,1,1,1,1616,0,0,1616,0,0,2,0,3,1,1,7,1,0,1,2005.0,1,3,834,1,1,1,208,59,0,0,0,0,0,4,2006,1,1,232000
1304,1305,160,2,32.0,3363,1,1,1,1,1,1,16,1,1,4,1,7,5,2004,2004,1,1,1,1,3,117.0,1,1,1,1,1,1,3,0,1,0,976,976,1,1,1,1,976,732,0,1708,0,0,2,0,3,1,1,7,3,0,2,2004.0,2,2,380,1,1,1,0,40,0,0,0,0,0,4,2006,1,1,130000
1305,1306,20,1,108.0,13173,1,2,1,1,3,1,11,1,1,1,2,9,5,2006,2007,2,1,1,1,3,300.0,1,1,1,3,1,1,1,1572,1,0,80,1652,1,1,1,1,1652,0,0,1652,1,0,2,0,2,1,3,6,1,2,1,2006.0,3,2,840,1,1,1,404,102,0,0,0,0,0,11,2009,1,1,325000
1306,1307,120,1,48.0,6955,1,2,1,1,1,1,11,1,1,4,2,7,5,2005,2006,1,1,1,1,3,94.0,1,1,1,1,1,1,3,0,1,0,1368,1368,1,1,1,1,1368,0,0,1368,0,0,2,0,2,1,1,6,1,1,1,2005.0,1,2,474,1,1,1,132,35,0,0,0,0,0,9,2006,2,3,202500
1307,1308,20,1,60.0,8072,1,1,1,1,1,1,1,1,1,1,2,5,5,1994,1995,1,1,1,1,2,0.0,2,2,1,1,2,1,2,746,1,0,244,990,1,1,1,1,990,0,0,990,1,0,1,0,3,1,2,5,1,0,2,2000.0,2,2,480,1,1,1,0,64,0,0,0,0,0,5,2009,1,1,138000
1308,1309,20,2,100.0,12000,1,1,1,1,1,1,8,1,1,1,2,5,7,1948,2005,1,1,2,2,2,0.0,2,1,2,2,1,1,1,144,4,608,172,924,1,1,1,1,1122,0,0,1122,1,0,1,0,2,1,1,6,1,0,1,1948.0,2,2,528,1,1,1,0,36,0,0,0,0,0,5,2008,1,1,147000
1309,1310,20,1,1978.5061638868744,7153,1,1,1,1,1,1,13,1,1,1,2,6,5,1991,1991,1,1,4,4,1,88.0,2,1,2,1,1,1,1,1200,1,0,78,1278,1,2,1,1,1294,0,0,1294,1,0,2,0,3,1,1,6,1,0,1,1991.0,1,2,496,1,1,1,112,51,0,0,0,0,0,6,2008,1,1,179200
1310,1311,20,1,100.0,17500,1,1,1,1,1,1,3,8,1,1,2,7,8,1959,2002,1,1,5,4,2,0.0,1,2,1,1,1,4,1,1406,1,0,496,1902,1,3,1,1,1902,0,0,1902,1,0,2,0,3,1,3,7,1,2,1,1959.0,3,2,567,1,1,1,0,207,162,0,0,0,0,5,2010,1,1,335000
1311,1312,20,1,68.0,8814,1,1,1,1,1,1,1,1,1,1,2,7,5,2005,2007,1,1,1,1,1,80.0,1,1,1,1,1,1,1,925,1,0,349,1274,1,1,1,1,1274,0,0,1274,1,0,2,0,3,1,1,6,1,0,1,2005.0,1,2,508,1,1,1,264,98,0,0,0,0,0,1,2007,2,3,203000
1312,1313,60,1,1978.5061638868744,9572,1,2,1,1,1,1,4,1,1,1,1,8,5,1990,1990,1,1,3,6,1,336.0,1,1,1,3,1,1,1,482,1,0,971,1453,1,1,1,1,1453,1357,0,2810,0,0,2,1,4,1,1,9,1,1,1,1990.0,1,2,750,3,4,1,500,0,0,0,0,0,0,6,2007,1,1,302000
1313,1314,60,1,108.0,14774,1,2,1,1,3,1,4,1,1,1,1,9,5,1999,1999,1,1,1,1,1,165.0,1,1,1,1,1,1,3,0,1,0,1393,1393,1,1,1,1,1422,1177,0,2599,0,0,2,1,4,1,1,10,1,1,3,1999.0,3,3,779,1,1,1,668,30,0,0,0,0,0,5,2010,1,1,333168
1314,1315,20,1,60.0,8190,1,1,1,1,1,1,16,1,1,1,2,4,6,1954,1954,2,1,3,6,2,0.0,2,1,2,2,1,1,4,732,1,0,216,948,1,1,1,1,948,0,0,948,1,0,1,0,3,1,2,5,1,1,2,1956.0,2,1,280,1,1,1,0,36,0,0,0,0,0,10,2007,1,1,119000
1315,1316,60,1,85.0,11075,1,1,1,1,1,1,12,1,1,1,1,6,5,1969,1969,1,1,4,4,2,0.0,2,1,2,5,1,3,2,500,6,276,176,952,1,3,1,1,1092,1020,0,2112,0,0,2,1,4,1,2,9,1,2,1,1969.0,2,2,576,1,1,1,280,0,0,0,0,0,0,6,2008,1,1,206900
1316,1317,20,1,61.0,10226,1,2,1,1,1,1,1,1,1,1,2,8,5,2008,2008,1,1,1,1,3,270.0,1,1,1,3,1,2,3,0,1,0,1622,1622,1,1,1,1,1630,0,0,1630,1,0,2,0,3,1,3,8,1,1,1,2008.0,1,3,860,1,1,1,172,42,0,0,0,0,0,1,2009,1,1,295493
1317,1318,120,4,47.0,4230,1,1,1,1,3,1,6,1,1,4,2,7,5,2006,2007,1,1,1,1,2,0.0,1,1,1,3,2,1,3,0,1,0,1352,1352,1,1,1,1,1352,0,0,1352,0,0,2,0,2,1,1,5,1,1,1,2006.0,1,2,466,1,1,1,0,241,0,0,0,0,0,4,2007,2,3,208900
1318,1319,20,1,1978.5061638868744,14781,1,3,1,1,4,1,1,1,1,1,2,8,5,2001,2002,2,1,1,1,1,178.0,1,1,1,1,1,2,3,0,1,0,1753,1753,1,1,1,1,1787,0,0,1787,0,0,2,0,3,1,1,7,1,1,1,2001.0,1,3,748,1,1,1,198,150,0,0,0,0,0,8,2006,1,1,275000
1319,1320,20,1,75.0,10215,1,1,2,1,1,1,16,1,1,1,2,4,5,1954,1954,2,1,3,6,1,132.0,2,1,1,2,1,1,2,492,1,0,372,864,1,1,1,1,948,0,0,948,0,0,1,0,3,1,2,5,1,0,1,1954.0,2,1,248,1,1,1,0,0,0,0,0,0,0,2,2007,1,1,111000
1320,1321,20,1,70.0,8400,1,1,1,1,1,1,12,1,1,1,2,6,3,1957,1957,2,1,5,8,2,0.0,2,1,2,2,1,1,2,189,5,661,628,1478,1,2,1,1,1478,0,0,1478,1,0,1,1,3,1,2,6,1,2,1,1957.0,1,2,442,1,1,1,114,0,0,0,216,0,0,6,2009,1,1,156500
1321,1322,20,1,1978.5061638868744,6627,1,2,1,1,3,1,9,2,1,1,2,3,6,1949,1950,2,1,1,1,2,0.0,2,1,2,4,3,5,6,0,3,0,0,0,6,3,2,1,720,0,0,720,0,0,1,0,2,1,2,4,1,0,2,1955.0,2,1,287,1,2,1,0,0,0,0,0,0,0,7,2008,1,1,72500
1322,1323,60,1,107.0,10186,1,2,1,1,1,1,4,1,1,1,1,7,5,1992,1992,1,1,4,4,2,0.0,1,1,1,1,1,1,1,674,1,0,76,750,1,1,1,1,1061,862,0,1923,1,0,2,1,3,1,1,8,1,1,1,1992.0,1,2,564,1,1,1,240,39,0,0,0,0,0,6,2010,1,1,190000
1323,1324,30,1,50.0,5330,1,1,4,1,1,1,9,1,1,1,2,4,7,1940,1950,2,1,1,1,2,0.0,4,1,2,2,1,1,7,280,1,0,140,420,1,2,1,1,708,0,0,708,0,0,1,0,2,1,4,5,1,0,5,1978.5061638868744,4,0,0,4,3,1,164,0,0,0,0,0,0,12,2009,1,1,82500
1324,1325,20,1,75.0,9986,1,1,1,1,1,1,6,1,1,1,2,8,5,2006,2007,1,1,1,1,1,428.0,1,1,1,3,1,4,3,0,1,0,1795,1795,1,1,1,1,1795,0,0,1795,0,0,2,0,2,1,1,7,1,1,1,2007.0,1,3,895,1,1,1,0,49,0,0,0,0,0,2,2007,2,3,147000
1325,1326,30,2,40.0,3636,1,1,1,1,1,1,14,1,1,1,2,4,4,1922,1950,1,1,9,10,2,0.0,2,1,3,2,4,1,3,0,1,0,796,796,1,4,2,1,796,0,0,796,0,0,1,0,2,1,2,5,1,0,5,1978.5061638868744,4,0,0,4,3,2,0,0,100,0,0,0,0,1,2008,1,1,55000
1326,1327,30,5,70.0,4270,1,1,2,1,1,2,16,1,1,1,2,3,6,1931,2006,1,1,2,2,2,0.0,2,1,3,2,1,1,4,544,1,0,0,544,1,1,1,1,774,0,0,774,0,0,1,0,3,1,1,6,1,0,5,1978.5061638868744,4,0,0,4,3,1,0,0,286,0,0,0,0,5,2007,1,1,79000
1327,1328,20,1,60.0,6600,1,1,1,1,1,1,5,1,1,1,2,5,9,1982,2008,1,1,1,1,2,0.0,1,2,2,2,1,1,2,641,1,0,175,816,1,1,1,1,816,0,0,816,0,1,1,0,3,1,1,5,1,1,1,1982.0,2,1,264,1,1,1,0,0,0,0,0,0,0,10,2008,1,1,130500
1328,1329,50,2,60.0,10440,1,1,1,1,3,1,8,1,1,1,3,6,7,1920,1950,1,1,5,6,2,0.0,1,2,3,1,1,1,7,493,1,0,1017,1510,2,1,1,1,1584,1208,0,2792,0,0,2,0,5,1,2,8,5,2,2,1920.0,2,2,520,2,1,1,0,547,0,0,480,0,1150,6,2008,1,1,256000
1329,1330,60,1,63.0,9084,1,2,1,1,1,1,18,1,1,1,1,7,5,1998,1998,2,1,1,1,2,0.0,2,1,1,1,1,1,3,0,1,0,935,935,1,2,1,1,955,677,0,1632,0,0,2,1,3,1,2,8,1,1,1,1998.0,3,2,462,1,1,1,0,28,0,0,0,0,0,6,2006,1,1,176500
1330,1331,20,1,85.0,10000,1,1,1,1,1,1,6,1,1,1,2,8,5,2006,2006,2,1,1,1,3,410.0,1,1,1,1,2,4,3,0,1,0,1588,1588,1,1,1,1,1588,0,0,1588,0,0,2,0,3,1,1,7,1,1,1,2006.0,1,3,825,1,1,1,144,45,0,0,0,0,0,12,2007,1,1,227000
1331,1332,80,1,55.0,10780,1,2,1,1,1,1,1,1,1,1,6,5,5,1976,1976,1,1,2,2,2,0.0,2,1,2,2,1,4,2,483,1,0,428,911,1,2,1,1,954,0,0,954,0,0,1,0,3,1,2,6,1,0,2,1976.0,2,2,576,1,1,1,0,0,0,0,0,0,0,7,2006,1,1,132500
1332,1333,20,1,67.0,8877,1,1,1,1,1,2,16,1,1,1,2,4,6,1938,1958,1,1,2,2,2,0.0,2,1,2,2,1,3,2,690,1,0,126,816,1,1,1,1,816,0,0,816,1,0,1,0,2,1,2,3,1,1,2,1958.0,2,1,288,2,2,1,0,0,0,0,0,0,0,5,2009,1,1,100000
1333,1334,50,2,60.0,7200,1,1,1,1,3,1,14,1,1,1,3,5,6,1938,1995,1,1,3,6,2,0.0,2,1,2,2,1,1,3,0,1,0,803,803,1,1,1,1,803,557,0,1360,0,0,1,1,2,1,1,6,1,0,2,1951.0,2,1,297,1,1,1,0,65,190,0,0,0,0,7,2006,1,1,125500
1334,1335,160,2,24.0,2368,1,1,1,1,1,1,23,1,1,4,1,5,6,1970,1970,1,1,4,4,2,312.0,2,1,2,2,1,1,7,765,1,0,0,765,1,3,1,1,765,600,0,1365,0,0,1,1,3,1,2,7,2,0,1,1970.0,2,2,440,1,1,1,0,36,0,0,0,0,0,5,2009,1,1,125000
